placeId,address,sub_channel,phone,latitude,longitude,googleUrl,outlet_name
JVdEJpFweDTkRNt36XF23OdI,undefined,DentistOpen ⋅ Closes 9 pm, 098111 07899,28.4978781,77.1589926,"https://www.google.com/maps/place/Dr+Anuranjan+Kakar,+Senior+Dentist/data=!4m7!3m6!1s0x390d1e5ca409d155:0xd239b75d5cfadd36!8m2!3d28.4978781!4d77.1589926!16s%2Fg%2F11b6sv_d_8!19sChIJVdEJpFweDTkRNt36XF23OdI?authuser=0&hl=en&rclk=1","Dr Anuranjan Kakar, Senior Dentist"
J12TPyg4eDTkRsWVBbNUGvrw,,Dental clinic, 098188 53158,28.5220223,77.1788672,https://www.google.com/maps/place/White/data=!4m7!3m6!1s0x390d1e0ecacf64d7:0xbcbe06d56c4165b1!8m2!3d28.5220223!4d77.1788672!16s%2Fg%2F11g69wgwsx!19sChIJ12TPyg4eDTkRsWVBbNUGvrw?authuser=0&hl=en&rclk=1,White
JU6tgXLwfDTkRDyZwCCXriPE,1080/1,Fertility clinic, 096679 55574,28.5213616,77.180969,https://www.google.com/maps/place/Ferty+Nest+-+Best+IVF+Center+in+Delhi+%7C+Fertility+Clinic+in+Delhi/data=!4m7!3m6!1s0x390d1fbc5c60ab53:0xf188eb250870260f!8m2!3d28.5213616!4d77.180969!16s%2Fg%2F11w96x10w2!19sChIJU6tgXLwfDTkRDyZwCCXriPE?authuser=0&hl=en&rclk=1,Ferty Nest - Best IVF Center in Delhi | Fertility Clinic in Delhi
JTcwcCiMeDTkR4YEuqxv9c5w,,Hospital, 098218 66447,28.5016022,77.1858175,https://www.google.com/maps/place/Cronus+Multi+Speciality+Hospital/data=!4m7!3m6!1s0x390d1e230a1ccc4d:0x9c73fd1bab2e81e1!8m2!3d28.5016022!4d77.1858175!16s%2Fg%2F11b6bqhh2m!19sChIJTcwcCiMeDTkR4YEuqxv9c5w?authuser=0&hl=en&rclk=1,Cronus Multi Speciality Hospital
JY91cKXQfDTkRlWGa4WqGnj4,"M.Pillar No, Centrum Mall, 3/GF, Mehrauli-Gurgaon Rd",Dental clinic, 098111 07899,28.4981396,77.1594326,"https://www.google.com/maps/place/Dental+Orange+%28Clinic%29,+South+Delhi/data=!4m7!3m6!1s0x390d1f74295cdd63:0x3e9e866ae19a6195!8m2!3d28.4981396!4d77.1594326!16s%2Fg%2F11l32x0qw7!19sChIJY91cKXQfDTkRlWGa4WqGnj4?authuser=0&hl=en&rclk=1","Dental Orange (Clinic), South Delhi"
Jz-FeTAAeDTkRlg2cfBaX1kM,"1st floor, Bank St, near reliance",Dental clinic, 092058 36625,28.5247975,77.1916083,https://www.google.com/maps/place/THE+DENTAL+LOUNGE/data=!4m7!3m6!1s0x390d1e004c5ee1cf:0x43d697167c9c0d96!8m2!3d28.5247975!4d77.1916083!16s%2Fg%2F11c48htdtd!19sChIJz-FeTAAeDTkRlg2cfBaX1kM?authuser=0&hl=en&rclk=1,THE DENTAL LOUNGE
Jk6rkucYfDTkRJww5CdY8pME,"980/7 DCM Wali Gali, Main Bazar Rd, opp. Govt Boys School, near Govt boys no 2 school",Dental clinic, 099902 21358,28.5211113,77.1793464,https://www.google.com/maps/place/CDC+Chhibber+Dental+Clinic/data=!4m7!3m6!1s0x390d1fc6b9e4aa93:0xc1a43cd609390c27!8m2!3d28.5211113!4d77.1793464!16s%2Fg%2F11ghp1xzq2!19sChIJk6rkucYfDTkRJww5CdY8pME?authuser=0&hl=en&rclk=1,CDC Chhibber Dental Clinic
JC68TBWIfDTkRR93TbAzXM5Y,"184, Mehrauli-Gurgaon Rd, opposite Metro Pillar 52",Dentist, 099100 83635,28.5019819,77.1670172,https://www.google.com/maps/place/Dr+Sunaina+32+Dental+Care/data=!4m7!3m6!1s0x390d1f620513af0b:0x9633d70c6cd3dd47!8m2!3d28.5019819!4d77.1670172!16s%2Fg%2F11vdrhwjb0!19sChIJC68TBWIfDTkRR93TbAzXM5Y?authuser=0&hl=en&rclk=1,Dr Sunaina 32 Dental Care
JWxUQOYofDTkRqeiBvTE5eBQ,"F4WR+RWM, Ghitorni, near Ghitorni Village Fair",Medical clinic, 098103 26323,28.4970857,77.1422906,https://www.google.com/maps/place/Family+Poly+Clinic/data=!4m7!3m6!1s0x390d1f8a3910155b:0x14783931bd81e8a9!8m2!3d28.4970857!4d77.1422906!16s%2Fg%2F11h8cft_15!19sChIJWxUQOYofDTkRqeiBvTE5eBQ?authuser=0&hl=en&rclk=1,Family Poly Clinic
JN8CUEwseDTkRHpazftdCiB4,Shop 177,Dental clinic, 075051 55911,28.5233483,77.1734272,https://www.google.com/maps/place/Rishika+Dental+Clinic/data=!4m7!3m6!1s0x390d1e0b1394c037:0x1e8842d77eb3961e!8m2!3d28.5233483!4d77.1734272!16s%2Fg%2F11tfzcb69r!19sChIJN8CUEwseDTkRHpazftdCiB4?authuser=0&hl=en&rclk=1,Rishika Dental Clinic
J65j9Xg4eDTkRP7kpIqdD4t0,"Shop- 8, Bishan Swaroop Complex, Main Bazar Rd",Dental clinic, 099537 37115,28.519059,77.1787241,https://www.google.com/maps/place/Braces+and+Smiles/data=!4m7!3m6!1s0x390d1e0e5efd98eb:0xdde243a72229b93f!8m2!3d28.519059!4d77.1787241!16s%2Fg%2F11f3m7kd6x!19sChIJ65j9Xg4eDTkRP7kpIqdD4t0?authuser=0&hl=en&rclk=1,Braces and Smiles
Jb_xUu6fhDDkRSoENJRl7m2I,"Shop no. 2, Kh no. 57, Kailash Tower, Mandir marg, 2, IGNOU Main Rd, near Shanidev Mandir, near Saket Metro Station Gate",Dental clinic, 078384 45881,28.5171653,77.2044508,"https://www.google.com/maps/place/Doc+T+Dental,+A+Multispeciality+Clinic/data=!4m7!3m6!1s0x390ce1a7bb54fc6f:0x629b7b19250d814a!8m2!3d28.5171653!4d77.2044508!16s%2Fg%2F11h4nh8m3z!19sChIJb_xUu6fhDDkRSoENJRl7m2I?authuser=0&hl=en&rclk=1","Doc T Dental, A Multispeciality Clinic"
JJ72MfVsfDTkRuw88GsMGAMg,"F, 210, Old M B Road, near hdfc bank 110030",Diagnostic center, 078270 80106,28.5236821,77.1943338,https://www.google.com/maps/place/Dr+Lal+PathLabs+-+Home+Collection+Available/data=!4m7!3m6!1s0x390d1f5b7d8cbd27:0xc80006c31a3c0fbb!8m2!3d28.5236821!4d77.1943338!16s%2Fg%2F11rtf0xhhl!19sChIJJ72MfVsfDTkRuw88GsMGAMg?authuser=0&hl=en&rclk=1,Dr Lal PathLabs - Home Collection Available
Jqwe0MA8eDTkRauC3ei7WeWI,"Shop No. 1088/1, Main Bazar",Dental clinic, 092138 77911,28.5218012,77.1812904,https://www.google.com/maps/place/Arora+Dental+Clinic/data=!4m7!3m6!1s0x390d1e0f30b407ab:0x6279d62e7ab7e06a!8m2!3d28.5218012!4d77.1812904!16s%2Fg%2F1vxz7_mq!19sChIJqwe0MA8eDTkRauC3ei7WeWI?authuser=0&hl=en&rclk=1,Arora Dental Clinic
Jr6LJjAEeDTkR5BgM5h4L8Qw,Shop No F-320,Women's health clinic, 098103 81436,28.5237635,77.1939454,https://www.google.com/maps/place/Gupta+Poly+Clinic/data=!4m7!3m6!1s0x390d1e018cc9a2af:0xcf10b1ee60c18e4!8m2!3d28.5237635!4d77.1939454!16s%2Fg%2F12hkxmgy9!19sChIJr6LJjAEeDTkR5BgM5h4L8Qw?authuser=0&hl=en&rclk=1,Gupta Poly Clinic
JsebHn40fDTkRwlWALxIUPL4,"Shop no. 128/A, near Prince Public School",Dental clinic, 082874 63370,28.52437,77.1758914,https://www.google.com/maps/place/Dentec+Solutions+%28Chain+Of+Dental+Clinics%29/data=!4m7!3m6!1s0x390d1f8d9fc7e6b1:0xbe3c14122f8055c2!8m2!3d28.52437!4d77.1758914!16s%2Fg%2F11fst065jv!19sChIJsebHn40fDTkRwlWALxIUPL4?authuser=0&hl=en&rclk=1,Dentec Solutions (Chain Of Dental Clinics)
J1U6Vxg4eDTkRIxxjaE4zCFk,"33/1, Jhari House, Bhullian Road, near LIC Bhul",Dental clinic, 098118 71885,28.5211607,77.1789845,https://www.google.com/maps/place/Dr.+Jhari+Multi+Speciality+Dental+Centre/data=!4m7!3m6!1s0x390d1e0ec6954ed5:0x5908334e68631c23!8m2!3d28.5211607!4d77.1789845!16s%2Fg%2F11fyyz01cn!19sChIJ1U6Vxg4eDTkRIxxjaE4zCFk?authuser=0&hl=en&rclk=1,Dr. Jhari Multi Speciality Dental Centre
J_5XUtOXhDDkR4hUH1C-zya8,"Paryavaran Complex, A-1, IGNOU Main Rd, near saket",Dental clinic, 099994 67461,28.5146252,77.2035228,"https://www.google.com/maps/place/The+dental+studio+%7C+best+dentist+in+saket,+neb+sarai,+sainik+farm:+orthodontist,+rct,+implants,+teeth+whitening/data=!4m7!3m6!1s0x390ce1e5b4d495ff:0xafc9b32fd40715e2!8m2!3d28.5146252!4d77.2035228!16s%2Fg%2F11cmxgck3x!19sChIJ_5XUtOXhDDkR4hUH1C-zya8?authuser=0&hl=en&rclk=1","The dental studio | best dentist in saket, neb sarai, sainik farm: orthodontist, rct, implants, teeth whitening"
JFR4p62YfDTkRIon6SJ3pSqI,undefined,Medical clinic088000 98824,088000 98824,28.4939302,77.1453557,https://www.google.com/maps/place/Doctor+R.+N.+JHA.+%28Dental+%2B+Health%29/data=!4m7!3m6!1s0x390d1f66eb291e15:0xa24ae99d48fa8922!8m2!3d28.4939302!4d77.1453557!16s%2Fg%2F11gr1kwst1!19sChIJFR4p62YfDTkRIon6SJ3pSqI?authuser=0&hl=en&rclk=1,Doctor R. N. JHA. (Dental + Health)
JqXYw0EQeDTkRn7K9G_LsHUk,,Dental clinic, 098999 05811,28.495088,77.16051,https://www.google.com/maps/place/Chawla+Dental+Clinic/data=!4m7!3m6!1s0x390d1e44d03076a9:0x491decf21bbdb29f!8m2!3d28.495088!4d77.16051!16s%2Fg%2F1ptwrv6f9!19sChIJqXYw0EQeDTkRn7K9G_LsHUk?authuser=0&hl=en&rclk=1,Chawla Dental Clinic
JAQAhkAgeDTkRBuR7yAyhW5Q,"First Floor, Ward, No 1, next to Gulati Medicos",Fertility clinic,096255 11982,28.5246378,77.1822044,https://www.google.com/maps/place/PCOS+FERTICURE+CLINIC/data=!4m7!3m6!1s0x390d1e0890210001:0x945ba10cc87be406!8m2!3d28.5246378!4d77.1822044!16s%2Fg%2F11l2026by3!19sChIJAQAhkAgeDTkRBuR7yAyhW5Q?authuser=0&hl=en&rclk=1,PCOS FERTICURE CLINIC
JfysWKeQfDTkRmcl162v3Kq0,RZ-75,Dental clinic, 098113 23775,28.5108528,77.1632346,https://www.google.com/maps/place/Dr.+Bouri%27s%27+Dental+Implant+%26+Cosmetic+Dentistry+Clinic/data=!4m7!3m6!1s0x390d1fe429162b7f:0xad2af76beb75c999!8m2!3d28.5108528!4d77.1632346!16s%2Fg%2F11n0kk2qq2!19sChIJfysWKeQfDTkRmcl162v3Kq0?authuser=0&hl=en&rclk=1,Dr. Bouri's' Dental Implant & Cosmetic Dentistry Clinic
JEQZU_PUfDTkRWEEr7UWMosg,"Shop No 2 on Ground Floor Property, No 6, Main Market Rd",Women's health clinic, 072757 53880,28.4960761,77.160156,https://www.google.com/maps/place/Anayah+Healthcare/data=!4m7!3m6!1s0x390d1ff5fc540611:0xc8a28c45ed2b4158!8m2!3d28.4960761!4d77.160156!16s%2Fg%2F11rcvcqc9n!19sChIJEQZU_PUfDTkRWEEr7UWMosg?authuser=0&hl=en&rclk=1,Anayah Healthcare
JB_Hij-wdDTkRJ2kZQ-UJtXk,"GF, Pocket 2, Sector C, Vasant Kunj Opposite Vasant Kunj North Police Station",Dental clinic, 081680 81035,28.5351429,77.1510666,https://www.google.com/maps/place/Shape+Dental+Aesthetics+Clinics/data=!4m7!3m6!1s0x390d1dec8fe2f107:0x79b509e543196927!8m2!3d28.5351429!4d77.1510666!16s%2Fg%2F11ny1jf91j!19sChIJB_Hij-wdDTkRJ2kZQ-UJtXk?authuser=0&hl=en&rclk=1,Shape Dental Aesthetics Clinics
JNcv_9EcfDTkRFgkdgCECpP8,"Ward No 1, Lic Office, 18/A-1/26, near Lic Office",Dental clinic,091259 17497,28.521828,77.181236,https://www.google.com/maps/place/Vina+Dental+Clinic/data=!4m7!3m6!1s0x390d1f47f4ffcb35:0xffa40221801d0916!8m2!3d28.521828!4d77.181236!16s%2Fg%2F11wplkrwgc!19sChIJNcv_9EcfDTkRFgkdgCECpP8?authuser=0&hl=en&rclk=1,Vina Dental Clinic
J4XLAbMXhDDkRUh3sGIBvJoU,"Khasra No. 66, C-3/7, Main, IGNOU Main Rd, near Hanuman Dharam Kanta, near Saket Metro Station",Physiotherapy Center, 063948 52790,28.5160575,77.2058318,https://www.google.com/maps/place/ADD+AN+ACTION+PHYSIOTHERAPY+AND+CHIROPRACTIC+CLINIC+Dr.+SAVITA+SINGH/data=!4m7!3m6!1s0x390ce1c56cc072e1:0x85266f8018ec1d52!8m2!3d28.5160575!4d77.2058318!16s%2Fg%2F11rq7s8wtz!19sChIJ4XLAbMXhDDkRUh3sGIBvJoU?authuser=0&hl=en&rclk=1,ADD AN ACTION PHYSIOTHERAPY AND CHIROPRACTIC CLINIC Dr. SAVITA SINGH
Jh0RkqjweDTkRi7qgKwBlDHk,"Road, near Election Office, near Voter Office",Dental clinic, 098116 14662,28.5001177,77.1832007,https://www.google.com/maps/place/Sai+Dental+Clinic/data=!4m7!3m6!1s0x390d1e3caa644487:0x790c65002ba0ba8b!8m2!3d28.5001177!4d77.1832007!16s%2Fg%2F12ll6qnh0!19sChIJh0RkqjweDTkRi7qgKwBlDHk?authuser=0&hl=en&rclk=1,Sai Dental Clinic
JjaQF1w0eDTkRNNcWubHHC88,"Waroad No 6, G59G+Crv, 83, New",Dental clinic, 099584 20768,28.5184962,77.1770193,https://www.google.com/maps/place/S.R.+Dental+Clinic/data=!4m7!3m6!1s0x390d1e0dd705a48d:0xcf0bc7b1b916d734!8m2!3d28.5184962!4d77.1770193!16s%2Fg%2F11tp98ppjp!19sChIJjaQF1w0eDTkRNNcWubHHC88?authuser=0&hl=en&rclk=1,S.R. Dental Clinic
JAQAADAgdDTkRNYlw_8fraNw,,Private hospital, 097110 90119,28.5194391,77.1604048,"https://www.google.com/maps/place/Fortis+Flt+Lt+Rajan+Dhall+Hospital,+Vasant+Kunj,+New+Delhi/data=!4m7!3m6!1s0x390d1d080c000001:0xdc68ebc7ff708935!8m2!3d28.5194391!4d77.1604048!16s%2Fg%2F1tdqy301!19sChIJAQAADAgdDTkRNYlw_8fraNw?authuser=0&hl=en&rclk=1","Fortis Flt Lt Rajan Dhall Hospital, Vasant Kunj, New Delhi"
J4VsqxUQeDTkR8F72h-lIlTY,"Sultanpur main market shop no104, Mehrauli-Gurgaon Rd",Diagnostic center, 088005 30405,28.4951355,77.1606757,https://www.google.com/maps/place/Dr+Lal+Path+Labs+Test+Home+Collection+Facility/data=!4m7!3m6!1s0x390d1e44c52a5be1:0x369548e987f65ef0!8m2!3d28.4951355!4d77.1606757!16s%2Fg%2F11df0h55r8!19sChIJ4VsqxUQeDTkR8F72h-lIlTY?authuser=0&hl=en&rclk=1,Dr Lal Path Labs Test Home Collection Facility
JKTpU80UeDTkROy0o-ZAoYDg,"Main Mandi Road, Near Sultanpur Estates",Sports medicine clinic, 099114 90764,28.4924603,77.1642926,https://www.google.com/maps/place/The+Healing+Hands+Physio+Therapy+Clinic/data=!4m7!3m6!1s0x390d1e45f3543a29:0x38602890f9282d3b!8m2!3d28.4924603!4d77.1642926!16s%2Fg%2F11ckwyzkr0!19sChIJKTpU80UeDTkROy0o-ZAoYDg?authuser=0&hl=en&rclk=1,The Healing Hands Physio Therapy Clinic
Jlw4FQiQeDTkR82hhwvu9p-g,undefined,Dental clinicOpen ⋅ Closes 10 pm, 085270 37806,28.4985476,77.1869406,https://www.google.com/maps/place/Amit+Dental+Clinic/data=!4m7!3m6!1s0x390d1e2442050e97:0xe8a7bdfbc26168f3!8m2!3d28.4985476!4d77.1869406!16s%2Fg%2F11s7qcq3n8!19sChIJlw4FQiQeDTkR82hhwvu9p-g?authuser=0&hl=en&rclk=1,Amit Dental Clinic
JOYIs1BcfDTkRves3BIU2tXA,"F 536, Dental well clinic, near Shiv Ji Ka Mandir",Dental clinic, 083190 29213,28.524602,77.191069,https://www.google.com/maps/place/Dental+well+clinic+Resident+safdarjung+Hospital+New+Delhi/data=!4m7!3m6!1s0x390d1f17d42c8239:0x70b536850437ebbd!8m2!3d28.524602!4d77.191069!16s%2Fg%2F11rxv06pw6!19sChIJOYIs1BcfDTkRves3BIU2tXA?authuser=0&hl=en&rclk=1,Dental well clinic Resident safdarjung Hospital New Delhi
JE6Z5sAseDTkR1jsQL0C_SEU,"126-a Road, near Prince Public School",Dental clinic, 087006 64696,28.5238958,77.1754176,https://www.google.com/maps/place/guru+kripa+dental+clinic/data=!4m7!3m6!1s0x390d1e0bb079a613:0x4548bf402f103bd6!8m2!3d28.5238958!4d77.1754176!16s%2Fg%2F11g89367_l!19sChIJE6Z5sAseDTkR1jsQL0C_SEU?authuser=0&hl=en&rclk=1,guru kripa dental clinic
J34s8w58fDTkRmo13BRPrcGU,,Wellness center, 092892 51616,28.5009299,77.1659907,https://www.google.com/maps/place/VLCC+LUXE+Beauty+%26+Wellness+Clinic/data=!4m7!3m6!1s0x390d1f9fc33c8bdf:0x6570eb1305778d9a!8m2!3d28.5009299!4d77.1659907!16s%2Fg%2F11rdcn6bg9!19sChIJ34s8w58fDTkRmo13BRPrcGU?authuser=0&hl=en&rclk=1,VLCC LUXE Beauty & Wellness Clinic
JAVnVO1nhDDkRtNGtBnnJc70,5,Dental clinic, 074285 10393,28.5148276,77.2022217,https://www.google.com/maps/place/DENTAL+VILLA+%7C+Dental+%26+Implant+Centre/data=!4m7!3m6!1s0x390ce1593bd55901:0xbd73c97906add1b4!8m2!3d28.5148276!4d77.2022217!16s%2Fg%2F11kqqbld65!19sChIJAVnVO1nhDDkRtNGtBnnJc70?authuser=0&hl=en&rclk=1,DENTAL VILLA | Dental & Implant Centre
JdUshe78fDTkRoioaWeR3m8M,Water Tanki,Medical clinic, 095822 51270,28.4939976,77.1439681,https://www.google.com/maps/place/Homeopathic+Clinic/data=!4m7!3m6!1s0x390d1fbf7b214b75:0xc39b77e4591a2aa2!8m2!3d28.4939976!4d77.1439681!16s%2Fg%2F11jhylks9_!19sChIJdUshe78fDTkRoioaWeR3m8M?authuser=0&hl=en&rclk=1,Homeopathic Clinic
Jc6ZVwKYdDTkRkFi4qHVl1Sg,"Ground floor & Basement floor, Embassy of Eritrea, C - 6/3, Landmark:",Skin care clinic, 098186 66582,28.5685373,77.159359,https://www.google.com/maps/place/Prive+Luxe+Skin+%26+Wellness+Clinic/data=!4m7!3m6!1s0x390d1da6c055a673:0x28d56575a8b85890!8m2!3d28.5685373!4d77.159359!16s%2Fg%2F11ybvgyy3s!19sChIJc6ZVwKYdDTkRkFi4qHVl1Sg?authuser=0&hl=en&rclk=1,Prive Luxe Skin & Wellness Clinic
J83HSGeYfDTkR948TxEqnEsY,"26, Poorvi Marg, near Modern School",Dermatologist, 093118 83900,28.5612796,77.158234,"https://www.google.com/maps/place/ISAAC+Luxe+-+Best+Dermatologist+in+Vasant+Vihar,+Best+Skin+specialist+%26+Clinic+in+Delhi,+Best+Emface+in+Delhi/data=!4m7!3m6!1s0x390d1fe619d271f3:0xc612a74ac4138ff7!8m2!3d28.5612796!4d77.158234!16s%2Fg%2F11f9xbl73k!19sChIJ83HSGeYfDTkR948TxEqnEsY?authuser=0&hl=en&rclk=1","ISAAC Luxe - Best Dermatologist in Vasant Vihar, Best Skin specialist & Clinic in Delhi, Best Emface in Delhi"
JyXWYaa8dDTkRixcorNhlL-w,,Medical clinic, 077038 89318,28.5651221,77.1591302,https://www.google.com/maps/place/Goyal+Medical+Centre/data=!4m7!3m6!1s0x390d1daf699875c9:0xec2f65d8ac28178b!8m2!3d28.5651221!4d77.1591302!16s%2Fg%2F11c44d_vwd!19sChIJyXWYaa8dDTkRixcorNhlL-w?authuser=0&hl=en&rclk=1,Goyal Medical Centre
Joe66PKwdDTkRsxN5TsYOU9o,,Medical clinic, 098711 50032,28.5643094,77.1532726,https://www.google.com/maps/place/Dr+Rajesh+Bhardwaj+-+Best+ENT+Clinic/data=!4m7!3m6!1s0x390d1dac3cbaeea1:0xda530ec64e7913b3!8m2!3d28.5643094!4d77.1532726!16s%2Fg%2F1tf_fszc!19sChIJoe66PKwdDTkRsxN5TsYOU9o?authuser=0&hl=en&rclk=1,Dr Rajesh Bhardwaj - Best ENT Clinic
JFe3aD-EdDTkRfHJhpTYDA9s,,Dermatologist, 011 4165 4750,28.5584788,77.1594962,https://www.google.com/maps/place/ITS+Clinic+-+Skin+Care+Clinic+in+Delhi/data=!4m7!3m6!1s0x390d1de10fdaed15:0xdb030336a561727c!8m2!3d28.5584788!4d77.1594962!16s%2Fg%2F11nx5cm0gl!19sChIJFe3aD-EdDTkRfHJhpTYDA9s?authuser=0&hl=en&rclk=1,ITS Clinic - Skin Care Clinic in Delhi
J_____6QdDTkRQM5a_j0gYmg,,Dental clinic, 011 2614 9831,28.558476,77.159657,https://www.google.com/maps/place/Dr.+Kandhari%27s/data=!4m7!3m6!1s0x390d1da4ffffffff:0x6862203dfe5ace40!8m2!3d28.558476!4d77.159657!16s%2Fg%2F1tcyvtf4!19sChIJ_____6QdDTkRQM5a_j0gYmg?authuser=0&hl=en&rclk=1,Dr. Kandhari's
Jj_g9PLAdDTkR4jLf88zYnKc,,Dermatologist, 096673 77709,28.5648027,77.1563107,https://www.google.com/maps/place/Isya+Aesthetics/data=!4m7!3m6!1s0x390d1db03c3df88f:0xa79cd8ccf3df32e2!8m2!3d28.5648027!4d77.1563107!16s%2Fg%2F11ddxwd4yb!19sChIJj_g9PLAdDTkR4jLf88zYnKc?authuser=0&hl=en&rclk=1,Isya Aesthetics
JdZmiZaQdDTkROxREwZN4GT0,,Medical clinic, 011 2614 0055,28.562202,77.159037,https://www.google.com/maps/place/Accura+Health+%26+Lifestyle:+Best+General+Physician+in+Delhi+%7C+Best+Doctor+in+Delhi/data=!4m7!3m6!1s0x390d1da465a29975:0x3d197893c144143b!8m2!3d28.562202!4d77.159037!16s%2Fg%2F11h2jx4skk!19sChIJdZmiZaQdDTkROxREwZN4GT0?authuser=0&hl=en&rclk=1,Accura Health & Lifestyle: Best General Physician in Delhi | Best Doctor in Delhi
JMXyeSX8dDTkRKsyLeQnN1-A,A 6/16,Dental clinic, 098216 21249,28.5627493,77.1664962,https://www.google.com/maps/place/Udana+Wellness/data=!4m7!3m6!1s0x390d1d7f499e7c31:0xe0d7cd09798bcc2a!8m2!3d28.5627493!4d77.1664962!16s%2Fg%2F11vf8m0wyr!19sChIJMXyeSX8dDTkRKsyLeQnN1-A?authuser=0&hl=en&rclk=1,Udana Wellness
JLyBCv6gdDTkRGkjtbbrnfcs,"Shop No. C-3, LGF, Cross Rd 7",Medical clinic, 011 4601 1643,28.5678965,77.158985,https://www.google.com/maps/place/Care+%26+Cure/data=!4m7!3m6!1s0x390d1da8bf42202f:0xcb7de7ba6ded481a!8m2!3d28.5678965!4d77.158985!16s%2Fg%2F12hnms58v!19sChIJLyBCv6gdDTkRGkjtbbrnfcs?authuser=0&hl=en&rclk=1,Care & Cure
JbaYzF3wdDTkRx_QNnWVu2Pg,B7/1A,Skin care clinic, 097738 63777,28.5655022,77.1619932,"https://www.google.com/maps/place/Paradise+Wellness+%E2%80%93+Luxury+Skin,+Laser+%26+Hair+Clinic/data=!4m7!3m6!1s0x390d1d7c1733a66d:0xf8d86e659d0df4c7!8m2!3d28.5655022!4d77.1619932!16s%2Fg%2F11vhthjz06!19sChIJbaYzF3wdDTkRx_QNnWVu2Pg?authuser=0&hl=en&rclk=1","Paradise Wellness – Luxury Skin, Laser & Hair Clinic"
JifxVpgYdDTkRpjWnDetblV4,"13, Palam Marg",Mental health service, 096502 77301,28.5684004,77.1641929,"https://www.google.com/maps/place/Anvaya+Healthcare+%E2%80%93+Best+Psychiatrist+in+Vasant+Vihar+and+Vasant+Kunj,+Delhi/data=!4m7!3m6!1s0x390d1d06a655fc89:0x5e955beb0da735a6!8m2!3d28.5684004!4d77.1641929!16s%2Fg%2F11sc0717vd!19sChIJifxVpgYdDTkRpjWnDetblV4?authuser=0&hl=en&rclk=1","Anvaya Healthcare – Best Psychiatrist in Vasant Vihar and Vasant Kunj, Delhi"
JhcQ7N4MdDTkRCZBT7lksbxY,"8, Basement, A-1",Skin care clinic, 070119 39438,28.5629823,77.1669637,https://www.google.com/maps/place/Skinesis+Clinique+-+Best+Dermatologist+in+Vasant+Vihar+%7C+Best+Skin+Specialist+%26+Clinic+in+Delhi/data=!4m7!3m6!1s0x390d1d83373bc485:0x166f2c59ee539009!8m2!3d28.5629823!4d77.1669637!16s%2Fg%2F11vylv5f9s!19sChIJhcQ7N4MdDTkRCZBT7lksbxY?authuser=0&hl=en&rclk=1,Skinesis Clinique - Best Dermatologist in Vasant Vihar | Best Skin Specialist & Clinic in Delhi
J0yCUC7AdDTkRJQJEg4hAQ3o,,Psychologist, 098214 77730,28.559083,77.1590476,https://www.google.com/maps/place/Karma+Care/data=!4m7!3m6!1s0x390d1db00b9420d3:0x7a43408883440225!8m2!3d28.559083!4d77.1590476!16s%2Fg%2F11cjnpt0d1!19sChIJ0yCUC7AdDTkRJQJEg4hAQ3o?authuser=0&hl=en&rclk=1,Karma Care
JM5IY7K4dDTkRhEIkUh7WU70,,Diagnostic center, 098110 20477,28.5646114,77.1560266,https://www.google.com/maps/place/WISH+Clinic/data=!4m7!3m6!1s0x390d1daeec189233:0xbd53d61e52244284!8m2!3d28.5646114!4d77.1560266!16s%2Fg%2F11csqt89j4!19sChIJM5IY7K4dDTkRhEIkUh7WU70?authuser=0&hl=en&rclk=1,WISH Clinic
JPy_Vh6MdDTkRZGdMnZL9KqU,"A4/1, Vasant Vihar",Dental clinic, 011 4601 2004,28.5648383,77.1659606,https://www.google.com/maps/place/HNM+Dental+Centre/data=!4m7!3m6!1s0x390d1da387d52f3f:0xa52afd929d4c6764!8m2!3d28.5648383!4d77.1659606!16s%2Fg%2F11c3w8fsnb!19sChIJPy_Vh6MdDTkRZGdMnZL9KqU?authuser=0&hl=en&rclk=1,HNM Dental Centre
JS8wAu7sdDTkR5t3vcU9GtxQ,"14, Poorvi Marg, opp. Priya park",Dentist, 088264 62000,28.56039,77.1625728,https://www.google.com/maps/place/Dr.+Poonam/data=!4m7!3m6!1s0x390d1dbbbb00cc4b:0x14b7464f71efdde6!8m2!3d28.56039!4d77.1625728!16s%2Fg%2F119tcc_7_!19sChIJS8wAu7sdDTkR5t3vcU9GtxQ?authuser=0&hl=en&rclk=1,Dr. Poonam
Jy_NBzSwdDTkRvUwDgWXO0Yw,,Dental clinic, 088260 02000,28.5604459,77.1625721,https://www.google.com/maps/place/Matrix+Dental+and+Skin+Lounge/data=!4m7!3m6!1s0x390d1d2ccd41f3cb:0x8cd1ce6581034cbd!8m2!3d28.5604459!4d77.1625721!16s%2Fg%2F1pp2vlqr4!19sChIJy_NBzSwdDTkRvUwDgWXO0Yw?authuser=0&hl=en&rclk=1,Matrix Dental and Skin Lounge
JFfN05LodDTkRMGygVt64d-U,,Dental clinic, 095993 00260,28.5586887,77.1604566,https://www.google.com/maps/place/Dentem+Dental+Clinic+Vasant+Vihar/data=!4m7!3m6!1s0x390d1dbae474f315:0xe577b8de56a06c30!8m2!3d28.5586887!4d77.1604566!16s%2Fg%2F1q6j8397v!19sChIJFfN05LodDTkRMGygVt64d-U?authuser=0&hl=en&rclk=1,Dentem Dental Clinic Vasant Vihar
