placeId,address,category,phone,latitude,longitude,status,type,googleUrl,storeName,ratingText,stars,numberOfReviews,websites,coldCallProbabilityWeight
JO5M75jz9DDkRLyCD1AGtFqQ," 2A 3 Asaf Ali Road Delhi, Gate, Daryaganj, New Delhi, Delhi 110002",Pharmacy,011 2323 9805,28.6437359,77.2281387,Available,NA,https://www.google.com/maps/place/Hamdard+Laboratories/data=!4m7!3m6!1s0x390cfd3ce63b933b:0xa416ad01d483202f!8m2!3d28.6437359!4d77.2281387!16s%2Fg%2F11fnw16l31!19sChIJO5M75jz9DDkRLyCD1AGtFqQ?authuser=0&hl=en&rclk=1,Hamdard Laboratories,5.0 stars 2 Reviews,5,2,"[""https://www.hamdard.in/""]",38.76%
JkzvJMST9DDkRiERMd_dnKIg," Shop Number 1, G/F, 2931, Gali Taksaliyan Khurd, Bazar Sirkiwalan, Sita Ram Bazar, Chandni Chowk, Delhi, 110006",Pharmacy, 070651 16811,28.6466407,77.2302111,Available,Delivery,https://www.google.com/maps/place/Medicines+Mall+Pharmacy+%26+Clinic/data=!4m7!3m6!1s0x390cfd2431c93b93:0x882867f7774c4488!8m2!3d28.6466407!4d77.2302111!16s%2Fg%2F11p49nn7dq!19sChIJkzvJMST9DDkRiERMd_dnKIg?authuser=0&hl=en&rclk=1,Medicines Mall Pharmacy & Clinic,5.0 stars 14 Reviews,5,14,"[""https://medicinesmall.com/""]",95.54%
JVy1MzRD9DDkRAFgu6MheXyI," 1400, Ballimaran Rd, Baradari, Chandni Chowk, New Delhi, Delhi, 110006",Pharmacy, 088604 64781,28.6546895,77.2257,Available,NA,https://www.google.com/maps/place/Shamsi+Dawakhana/data=!4m7!3m6!1s0x390cfd10cd4c2d57:0x225f5ec8e82e5800!8m2!3d28.6546895!4d77.2257!16s%2Fg%2F1tf7w2s0!19sChIJVy1MzRD9DDkRAFgu6MheXyI?authuser=0&hl=en&rclk=1,Shamsi Dawakhana,4.2 stars 17 Reviews,4.2,17,"[""https://vypzee.com/business/shamsi-dawakhana""]",85.66%
Jz-0NZN_8DDkRtDQReD4hVg8," 3721/7, Main Road, Near Moti Mahal Restaurant, Netaji Subhash Marg, Daryaganj Marg, Daryaganj, Delhi, 110002",Pharmacy, 011 2325 9419,28.6446697,77.2408043,Available,Delivery,https://www.google.com/maps/place/New+Delhi+Homoeo+Pharmacy/data=!4m7!3m6!1s0x390cfcdf640dedcf:0xf56213e781134b4!8m2!3d28.6446697!4d77.2408043!16s%2Fg%2F1tfwbwrp!19sChIJz-0NZN_8DDkRtDQReD4hVg8?authuser=0&hl=en&rclk=1,New Delhi Homoeo Pharmacy,4.1 stars 16 Reviews,4.1,16,"[""NA""]",88.80%
JkcMj7978DDkRf2a4XM81Oxg," 4216/20 ground floor, 1, Ansari Rd, Daryaganj, New Delhi, Delhi, 110002",Medical supply store, 098733 36444,28.6411103,77.2449927,Available,In-store shopping,https://www.google.com/maps/place/Oddway+International+%C2%AE+-+International+Wholesale+Specialty+Pharmacy/data=!4m7!3m6!1s0x390cfcdeef23c391:0x183b35cf5cb8667f!8m2!3d28.6411103!4d77.2449927!16s%2Fg%2F1hd_l9x4f!19sChIJkcMj7978DDkRf2a4XM81Oxg?authuser=0&hl=en&rclk=1,Oddway International ® - International Wholesale Specialty Pharmacy,4.9 stars 251 Reviews,4.9,251,"[""https://www.oddwayinternational.com/""]",100.00%
J3VkuCADjDDkRCagHXyImSm4," Shop no:-3 A, 22/4, South Extension I, Block A, New Delhi, Delhi 110049",Pharmacy, 074097 97037,28.573842,77.2189278,Available,In-store shopping,https://www.google.com/maps/place/JION+DRUGS+PHARMACY/data=!4m7!3m6!1s0x390ce300082e59dd:0x6e4a26225f07a809!8m2!3d28.573842!4d77.2189278!16s%2Fg%2F11y3cj_xd3!19sChIJ3VkuCADjDDkRCagHXyImSm4?authuser=0&hl=en&rclk=1,JION DRUGS PHARMACY,5.0 stars 20 Reviews,5,20,"[""NA""]",100.00%
J-ylnmJ3jDDkR-_LOZKq79G8," Ispat Bhawan, Lodhi Rd, CGO Complex, Pragati Vihar, New Delhi, Delhi 110033",Pharmacy, 080 4448 0978,28.5919759,77.237075,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Lodi+Road/data=!4m7!3m6!1s0x390ce39d986729fb:0x6ff4bbaa64cef2fb!8m2!3d28.5919759!4d77.237075!16s%2Fg%2F11mjyvztq7!19sChIJ-ylnmJ3jDDkR-_LOZKq79G8?authuser=0&hl=en&rclk=1,Apollo Pharmacy Lodi Road,1.5 stars 6 Reviews,1.5,6,"[""https://www.apollopharmacy.in/?utm_source=locator&utm_medium=googleplaces""]",20.60%
J0-K7aHbjDDkR3Mz2vU3WYRE," Shop no-1, G/F, Prop. no, 1409 & 1410, Gurudwara Rd, near Wazir Nagar, South Extension I, Mahaveer Nagar, Kotla Mubarakpur, New Delhi, Delhi 110033",Pharmacy, 098962 78020,28.5715846,77.2248681,Available,Delivery,https://www.google.com/maps/place/Zeelab+Pharmacy+-+Kotla+Mubarakpur/data=!4m7!3m6!1s0x390ce37668bbe2d3:0x1161d64dbdf6ccdc!8m2!3d28.5715846!4d77.2248681!16s%2Fg%2F11vk8vgyrm!19sChIJ0-K7aHbjDDkR3Mz2vU3WYRE?authuser=0&hl=en&rclk=1,Zeelab Pharmacy - Kotla Mubarakpur,5.0 stars 13 Reviews,5,13,"[""https://zeelabpharmacy.com/""]",93.11%
J9xYDgfPiDDkRWCmDGO2uCcY," NDMC, ENFORCEMENT STORE, New Khanna Market, no 72, Sri Aurobindo Marg, Laxmi Bai Nagar, New Delhi, Delhi 110023",Pharmacy, 088006 93276,28.5837252,77.2204227,Available,Delivery,https://www.google.com/maps/place/Guardian+Pharmacy/data=!4m7!3m6!1s0x390ce2f3810316f7:0xc609aeed18832958!8m2!3d28.5837252!4d77.2204227!16s%2Fg%2F11f0ky6_15!19sChIJ9xYDgfPiDDkRWCmDGO2uCcY?authuser=0&hl=en&rclk=1,Guardian Pharmacy,5.0 stars 3 Reviews,5,3,"[""https://www.guardian.in/""]",48.91%
Jy5eYyV3iDDkR5f6yqmbuPdE," No. 10, Rajeshwar Arya Marg, near Oxford Software Institute, South Extension I, Block E, New Delhi, Delhi 110003",Pharmacy, 080 4101 8269,28.570727,77.2198431,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+DLF/data=!4m7!3m6!1s0x390ce25dc99897cb:0xd13dee66aab2fee5!8m2!3d28.570727!4d77.2198431!16s%2Fg%2F11cjj9rgh5!19sChIJy5eYyV3iDDkR5f6yqmbuPdE?authuser=0&hl=en&rclk=1,Apollo Pharmacy DLF,4.6 stars 38 Reviews,4.6,38,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",100.00%
JLSES_QbjDDkRLLO7yQYBzBQ," 371/3, Lachman Chamber Sahi, No. 370, Hospital Rd., nr. Axis Bank, Jangpura, Bhogal, New Delhi, Delhi 110014",Pharmacy, 080 4101 8139,28.5846708,77.2479534,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Jangpura/data=!4m7!3m6!1s0x390ce306fd12212d:0x14cc0106c9bbb32c!8m2!3d28.5846708!4d77.2479534!16s%2Fg%2F119vkpl5y!19sChIJLSES_QbjDDkRLLO7yQYBzBQ?authuser=0&hl=en&rclk=1,Apollo Pharmacy Jangpura,3.5 stars 20 Reviews,3.5,20,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",75.19%
Jx1EtIJXjDDkRnHMuf2JaHS0," Shop No-4 H, No-1, Birbal Rd, Jangpura Extension, Pant Nagar, New Delhi, Delhi 110014",Pharmacy, 098962 77615,28.5830584,77.2449525,Available,Delivery,https://www.google.com/maps/place/Zeelab+Pharmacy+-+Jangpura/data=!4m7!3m6!1s0x390ce395202d51c7:0x2d1d5a627f2e739c!8m2!3d28.5830584!4d77.2449525!16s%2Fg%2F11kjlw___k!19sChIJx1EtIJXjDDkRnHMuf2JaHS0?authuser=0&hl=en&rclk=1,Zeelab Pharmacy - Jangpura,4.5 stars 33 Reviews,4.5,33,"[""https://zeelabpharmacy.com/""]",100.00%
J3R_s-MrjDDkR7B7IUN1Rqtc," Lala Lajpat Rai Rd, near Grand FFOUR, Block F, Greater Kailash, New Delhi, Delhi 110065",Pharmacy, 080 4101 8303,28.5546229,77.2432514,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+East+of+Kailash/data=!4m7!3m6!1s0x390ce3caf8ec1fdd:0xd7aa51dd50c81eec!8m2!3d28.5546229!4d77.2432514!16s%2Fg%2F1tdyjlkz!19sChIJ3R_s-MrjDDkR7B7IUN1Rqtc?authuser=0&hl=en&rclk=1,Apollo Pharmacy East of Kailash,3.1 stars 54 Reviews,3.1,54,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",87.66%
JeR_JmwbjDDkRqY4tFGp6SdM," 428/2, Jangpura Rd, opp. Sahi Hospital, Jangpura, Bhogal, New Delhi, Delhi 110014",Pharmacy, 011 4501 4825,28.585203,77.248708,Available,In-store shopping,https://www.google.com/maps/place/Ram+Chemist/data=!4m7!3m6!1s0x390ce3069bc91f79:0xd3497a6a142d8ea9!8m2!3d28.585203!4d77.248708!16s%2Fg%2F1tqfzq9m!19sChIJeR_JmwbjDDkRqY4tFGp6SdM?authuser=0&hl=en&rclk=1,Ram Chemist,4.1 stars 26 Reviews,4.1,26,"[""NA""]",100.00%
J_60yLvfiDDkROfEt_feR-L8," #104, Mehar Chand Market, Fourth Avenue Road, Lodi Colony, New Delhi, Delhi 110003",Pharmacy, 011 4475 9101,28.5834258,77.226831,Available,In-store shopping,https://www.google.com/maps/place/Nagpal+Healthcare+Chemists/data=!4m7!3m6!1s0x390ce2f72e32adff:0xbff891f7fd2df139!8m2!3d28.5834258!4d77.226831!16s%2Fg%2F124yjgn2n!19sChIJ_60yLvfiDDkROfEt_feR-L8?authuser=0&hl=en&rclk=1,Nagpal Healthcare Chemists,4.2 stars 25 Reviews,4.2,25,"[""NA""]",100.00%
J7zklkg7jDDkRfe4pBZEr4GE," 50/1, 50/2, Ground Floor Yusuf Sarai, Green Park, Delhi 110016",Pharmacy,091522 28689,28.5583852,77.2030881,Available,Delivery,https://www.google.com/maps/place/BL%27s+The+Pharmacy/data=!4m7!3m6!1s0x390ce30e922539ef:0x61e02b910529ee7d!8m2!3d28.5583852!4d77.2030881!16s%2Fg%2F11hyzc47j1!19sChIJ7zklkg7jDDkRfe4pBZEr4GE?authuser=0&hl=en&rclk=1,BL's The Pharmacy,1.9 stars 22 Reviews,1.9,22,"[""NA""]",45.54%
JDa6f1TfjDDkR0XopY8bZ3zE," 3rd floor, E-19, Shiniwas Puri, Block D, Defence Colony, New Delhi, Delhi 110024",Health consultant,1800 309 0101,28.57414,77.2377139,Available,NA,https://www.google.com/maps/place/MeraDoc/data=!4m7!3m6!1s0x390ce337d59fae0d:0x31dfd9c663297ad1!8m2!3d28.57414!4d77.2377139!16s%2Fg%2F11t8c9twdk!19sChIJDa6f1TfjDDkR0XopY8bZ3zE?authuser=0&hl=en&rclk=1,MeraDoc,5.0 stars 34 Reviews,5,34,"[""https://www.meradoc.com/""]",100.00%
JEzfc3gDjDDkRf0cCDxhRFq0," 8/8, Hospital Rd., Jangpura, Jungpura Extension, New Delhi, Delhi 110014",Pharmacy, 097171 77631,28.5829561,77.2453357,Available,In-store shopping,https://www.google.com/maps/place/Jhankar+Chemist/data=!4m7!3m6!1s0x390ce300dedc3713:0xad1651180f02477f!8m2!3d28.5829561!4d77.2453357!16s%2Fg%2F11h7rr7cqv!19sChIJEzfc3gDjDDkRf0cCDxhRFq0?authuser=0&hl=en&rclk=1,Jhankar Chemist,4.7 stars 222 Reviews,4.7,222,"[""NA""]",100.00%
JCUTqk1viDDkRDxeW19i9lKY," Shop No: 1820 A, Gurudwara Rd, South Extension I, Kotla Mubarakpur, New Delhi, Delhi 110003",Pharmacy, 098714 04099,28.5706168,77.2242148,Available,Delivery,https://www.google.com/maps/place/Lakshmi+Chemist/data=!4m7!3m6!1s0x390ce25b93ea4409:0xa694bdd8d796170f!8m2!3d28.5706168!4d77.2242148!16s%2Fg%2F11bzv5njh5!19sChIJCUTqk1viDDkRDxeW19i9lKY?authuser=0&hl=en&rclk=1,Lakshmi Chemist,4.0 stars 12 Reviews,4,12,"[""NA""]",78.43%
JD3AwUnfjDDkRBjCBTsdmUV4,Shop No.-2,Pharmacy, 080 4101 8142,28.5753269,77.2415709,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Lajpat+Nagar+2/data=!4m7!3m6!1s0x390ce3775230700f:0x5e5166c74e813006!8m2!3d28.5753269!4d77.2415709!16s%2Fg%2F11q1vbmq7k!19sChIJD3AwUnfjDDkRBjCBTsdmUV4?authuser=0&hl=en&rclk=1,Apollo Pharmacy Lajpat Nagar 2,3.7 stars 14 Reviews,3.7,14,"[""NA""]",76.59%
J2aor8gLjDDkRObVrqxdqDAI,"Shop No T-33, 9A",Pharmacy, 098712 75857,28.5890926,77.2423941,Available,In-store pick-up,https://www.google.com/maps/place/Anas+medical+store/data=!4m7!3m6!1s0x390ce302f22baad9:0x20c6a17ab6bb539!8m2!3d28.5890926!4d77.2423941!16s%2Fg%2F11bxfty3rh!19sChIJ2aor8gLjDDkRObVrqxdqDAI?authuser=0&hl=en&rclk=1,Anas medical store,4.2 stars 19 Reviews,4.2,19,"[""NA""]",96.18%
JqeRX-nnjDDkRNw1ygWTGxHU,"No O/11A, Ground Floor, Near Dominoz Pizza, 163, Market Rd",Pharmacy, 087996 35795,28.566927,77.2466115,Available,Delivery,https://www.google.com/maps/place/davaindia+GENERIC+PHARMACY/data=!4m7!3m6!1s0x390ce379fa57e4a9:0x75c4c66481720d37!8m2!3d28.566927!4d77.2466115!16s%2Fg%2F11t5stqhbt!19sChIJqeRX-nnjDDkRNw1ygWTGxHU?authuser=0&hl=en&rclk=1,davaindia GENERIC PHARMACY,4.9 stars 65 Reviews,4.9,65,"[""NA""]",100.00%
JKeqMYq7jDDkRQQBx6M8ghfw,6/49 old double story,Pharmacy, 096541 68608,28.5609053,77.2390784,Available,Kerbside pickup,https://www.google.com/maps/place/Nagi+Pharmacy/data=!4m7!3m6!1s0x390ce3ae628cea29:0xfc8520cfe8710041!8m2!3d28.5609053!4d77.2390784!16s%2Fg%2F11rmp3hp34!19sChIJKeqMYq7jDDkRQQBx6M8ghfw?authuser=0&hl=en&rclk=1,Nagi Pharmacy,5.0 stars 11 Reviews,5,11,"[""NA""]",94.98%
Jy7zh8VDjDDkRD5hqTNdmSjQ,"Shop no.1, 1035, Nehru Rd",Pharmacy, 089207 71945,28.5726531,77.2273488,Available,In-store shopping,https://www.google.com/maps/place/Siyaram+Medicos+-+Heal+the+world/data=!4m7!3m6!1s0x390ce350f1e1bccb:0x344a66d74c6a980f!8m2!3d28.5726531!4d77.2273488!16s%2Fg%2F11vcxc4gjk!19sChIJy7zh8VDjDDkRD5hqTNdmSjQ?authuser=0&hl=en&rclk=1,Siyaram Medicos - Heal the world,5.0 stars 19 Reviews,5,19,"[""NA""]",100.00%
JDX-J4WHjDDkRBYcDSj7K4X8,"Shop No 15836/ua, Plot No 1",Pharmacy, 080 4101 8286,28.569348,77.2376413,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Lajpat+Nagar/data=!4m7!3m6!1s0x390ce361e1897f0d:0x7fe1ca3e4a038705!8m2!3d28.569348!4d77.2376413!16s%2Fg%2F11ryll230j!19sChIJDX-J4WHjDDkRBYcDSj7K4X8?authuser=0&hl=en&rclk=1,Apollo Pharmacy Lajpat Nagar,3.7 stars 11 Reviews,3.7,11,"[""NA""]",70.28%
JmW3JSVfiDDkRIHCm84CfxFU,"Shop No. 4, Defence Colony Market, Defence Colony",Pharmacy, 011 2433 3475,28.5738193,77.2300756,Available,In-store shopping,https://www.google.com/maps/place/3G+Chemist+%28Evergreen+Chemists%29/data=!4m7!3m6!1s0x390ce25749c96d99:0x55c49f80f3a67020!8m2!3d28.5738193!4d77.2300756!16s%2Fg%2F1tt1flx0!19sChIJmW3JSVfiDDkRIHCm84CfxFU?authuser=0&hl=en&rclk=1,3G Chemist (Evergreen Chemists),3.9 stars 108 Reviews,3.9,108,"[""NA""]",100.00%
J74NUvF7iDDkR3i3dtyUWvp0,,Pharmacy, 098105 24934,28.571815,77.22498,Available,NA,https://www.google.com/maps/place/Gopal+Store/data=!4m7!3m6!1s0x390ce25ebc5483ef:0x9dbe1625b7dd2dde!8m2!3d28.571815!4d77.22498!16s%2Fg%2F1tfr8kpm!19sChIJ74NUvF7iDDkR3i3dtyUWvp0?authuser=0&hl=en&rclk=1,Gopal Store,4.2 stars 50 Reviews,4.2,50,"[""NA""]",100.00%
JZRd4R_3jDDkRadRTilkRF1U,"No. 2/C/40/44, Main Rd, near Central Dental",Pharmacy, 098103 01789,28.5716032,77.2387236,Available,In-store pick-up,https://www.google.com/maps/place/Davaindia+Generic+Pharmacy/data=!4m7!3m6!1s0x390ce3fd47781765:0x551711598a53d469!8m2!3d28.5716032!4d77.2387236!16s%2Fg%2F11lfzvjw_z!19sChIJZRd4R_3jDDkRadRTilkRF1U?authuser=0&hl=en&rclk=1,Davaindia Generic Pharmacy,4.8 stars 44 Reviews,4.8,44,"[""NA""]",100.00%
JgYKcuFviDDkRkklE8S-gkmw,"T1433, Kumar Complex, Street Number 7 South Extension I, Wazir Nagar",Pharmacy, 011 4657 8155,28.5710598,77.2250655,Available,Delivery,https://www.google.com/maps/place/B.Jain+Homoeo+Pharmacy/data=!4m7!3m6!1s0x390ce25bb89c8281:0x6c92a02ff1444992!8m2!3d28.5710598!4d77.2250655!16s%2Fg%2F12nqgndd2!19sChIJgYKcuFviDDkRkklE8S-gkmw?authuser=0&hl=en&rclk=1,B.Jain Homoeo Pharmacy,4.4 stars 31 Reviews,4.4,31,"[""NA""]",100.00%
J9c7KR7njDDkRNmMfL9KKvXU,"Block C, Shop 5",Pharmacy, 080 4101 8158,28.5627248,77.2419071,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Amar+Colony+Lajpat+Nagar/data=!4m7!3m6!1s0x390ce3b947cacef5:0x75bd8ad22f1f6336!8m2!3d28.5627248!4d77.2419071!16s%2Fg%2F11sz3s6j3p!19sChIJ9c7KR7njDDkRNmMfL9KKvXU?authuser=0&hl=en&rclk=1,Apollo Pharmacy Amar Colony Lajpat Nagar,2.5 stars 15 Reviews,2.5,15,"[""NA""]",52.99%
J____Y9_jDDkRUYPjBrQNLO8,"Shop no 16, post office, South, near nehru nagar, near 50m to post office",Pharmacy, 099111 55400,28.5694035,77.2538442,Available,Delivery,https://www.google.com/maps/place/Family+Farmace+pvt+Ltd/data=!4m7!3m6!1s0x390ce3df63ffffff:0xef2c0db406e38351!8m2!3d28.5694035!4d77.2538442!16s%2Fg%2F1tffh4bn!19sChIJ____Y9_jDDkRUYPjBrQNLO8?authuser=0&hl=en&rclk=1,Family Farmace pvt Ltd,4.6 stars 14 Reviews,4.6,14,"[""NA""]",95.23%
JmW3JSVfiDDkRFKpw4JN5jJo,"Shop number1, Defence Colony market, A Block, near mother dairy",Pharmacy, 011 4155 3946,28.5740448,77.2299516,Available,Delivery,https://www.google.com/maps/place/Popular+Medicos/data=!4m7!3m6!1s0x390ce25749c96d99:0x9a8c7993e070aa14!8m2!3d28.5740448!4d77.2299516!16s%2Fg%2F1th47sbl!19sChIJmW3JSVfiDDkRFKpw4JN5jJo?authuser=0&hl=en&rclk=1,Popular Medicos,4.1 stars 14 Reviews,4.1,14,"[""NA""]",84.88%
Jt-e67bHjDDkRKXPAwGAn7fs,"F-98 Ground Floor, near Shani Mandir",Pharmacy, 096259 96301,28.5724761,77.243048,Available,Kerbside pickup,https://www.google.com/maps/place/mChemist+Global+Pvt+Ltd/data=!4m7!3m6!1s0x390ce3b1edbae7b7:0xfbed2760c0c07329!8m2!3d28.5724761!4d77.243048!16s%2Fg%2F11bwfj3wr5!19sChIJt-e67bHjDDkRKXPAwGAn7fs?authuser=0&hl=en&rclk=1,mChemist Global Pvt Ltd,3.8 stars 26 Reviews,3.8,26,"[""NA""]",95.74%
JMeSd00ziDDkRfiqhHnt9,6/25,Pharmacy, 075035 34790,28.5638923,77.2410317,Available,Delivery,https://www.google.com/maps/place/Santosh+Pharmacy/data=!4m7!3m6!1s0x390ce24cd39de431:0x120a7d7b1ea12a7e!8m2!3d28.5638923!4d77.2410317!16s%2Fg%2F11k3x3113p!19sChIJMeSd00ziDDkRfiqhHnt9ChI?authuser=0&hl=en&rclk=1,Santosh Pharmacy,5.0 stars 18 Reviews,5,18,"[""NA""]",100.00%
Jb4eFQz79DDkRlRDjR6MpE8U," 7267, opposite VRINDHAVAN RESTAURANT, Prem Nagar, Block 22, Shakti Nagar, Delhi, 110007",Pharmacy, 083680 26904,28.6800991,77.1994946,Available,Delivery,https://www.google.com/maps/place/PRIME+PHARMACY/data=!4m7!3m6!1s0x390cfd3e4385876f:0xc51329a347e31095!8m2!3d28.6800991!4d77.1994946!16s%2Fg%2F11vhd_kgj8!19sChIJb4eFQz79DDkRlRDjR6MpE8U?authuser=0&hl=en&rclk=1,PRIME PHARMACY,4.8 stars 31 Reviews,4.8,31,"[""NA""]",100.00%
J_2k5JIn9DDkRRWB__wWJzxc," 2/3 & 2/4, Block 2, Roop Nagar, Delhi, 110007",Pharmacy, 084477 55718,28.6826121,77.1997871,Available,Delivery,https://www.google.com/maps/place/Satyawati+Drugs+%26+Departmental+Store/data=!4m7!3m6!1s0x390cfd89243969ff:0x17cf8905ff7f6045!8m2!3d28.6826121!4d77.1997871!16s%2Fg%2F1w344_n8!19sChIJ_2k5JIn9DDkRRWB__wWJzxc?authuser=0&hl=en&rclk=1,Satyawati Drugs & Departmental Store,"4.2 stars 2,069 Reviews",4.2,"2,069","[""NA""]",35.27%
Jcw_iA4_9DDkRNLOOYbPjayI," 172-D, Maharaja Agarsen Marg, Block C, Kamla Nagar, Delhi, 110007",Pharmacy, 098734 20707,28.681892,77.202809,Available,Delivery,https://www.google.com/maps/place/United+Pharmacy+-+Chemist+Shop+In+Kamla+Nagar+-+Medical+Shop+In+Kamla+Nagar+-+Cosmetic+Shop+In+kamla+Nagar+-+Ayurvedic+Shop+In+Kamla+Nagar/data=!4m7!3m6!1s0x390cfd8f03e20f73:0x226be3b3618eb334!8m2!3d28.681892!4d77.202809!16s%2Fg%2F1thr5kdn!19sChIJcw_iA4_9DDkRNLOOYbPjayI?authuser=0&hl=en&rclk=1,United Pharmacy - Chemist Shop In Kamla Nagar - Medical Shop In Kamla Nagar - Cosmetic Shop In kamla Nagar - Ayurvedic Shop In Kamla Nagar,4.2 stars 19 Reviews,4.2,19,"[""NA""]",96.18%
JBaNM8ND9DDkRJksXXyuFTss," T, Apposite, MCD Poly clinic, 510, Chamelian Marg, Police Colony, Bara Hindu Rao, Sadar Bazaar, Delhi, 110006",Pharmacy, 097166 60769,28.6572355,77.2051374,Available,In-store shopping,https://www.google.com/maps/place/DELHI+PHARMACY/data=!4m7!3m6!1s0x390cfdd0f04ca305:0xcb4e852b5f174b26!8m2!3d28.6572355!4d77.2051374!16s%2Fg%2F11t0rgc87d!19sChIJBaNM8ND9DDkRJksXXyuFTss?authuser=0&hl=en&rclk=1,DELHI PHARMACY,5.0 stars 9 Reviews,5,9,"[""https://www.delhipharmacycouncil.in/""]",81.24%
JX15thKr9DDkR6Uf5zjpe2Rs," A -825, Dr Bhim Rao Ambedkar Marg, Kabir Basti, Delhi, 110007",Pharmacy, 098113 68643,28.6729851,77.2072506,Available,Delivery,https://www.google.com/maps/place/MSD+PHARMACY/data=!4m7!3m6!1s0x390cfdaa846d5e5f:0x1bd95e3acef947e9!8m2!3d28.6729851!4d77.2072506!16s%2Fg%2F11h8l671d_!19sChIJX15thKr9DDkR6Uf5zjpe2Rs?authuser=0&hl=en&rclk=1,MSD PHARMACY,4.8 stars 24 Reviews,4.8,24,"[""NA""]",100.00%
JHRTetw_9DDkRWfaHuEgAlu4," No. 1, Main Road, near Lotus Banquet, Block A, Kamla Nagar, New Delhi, Delhi, 110009",Pharmacy, 080 4101 8273,28.6808355,77.1992475,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Kamla+Nagar/data=!4m7!3m6!1s0x390cfd0fb7de141d:0xee960048b887f659!8m2!3d28.6808355!4d77.1992475!16s%2Fg%2F11hczzly8j!19sChIJHRTetw_9DDkRWfaHuEgAlu4?authuser=0&hl=en&rclk=1,Apollo Pharmacy Kamla Nagar,2.5 stars 17 Reviews,2.5,17,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",50.99%
Jva44GP79DDkRpynuuhIshIw," H.No-1170, 5/6, Mills, Shakti Nagar, New Delhi, Delhi 110007",Medical supply store, 091389 59038,28.6833493,77.1969423,Available,Delivery,https://www.google.com/maps/place/ZEELAB+Pharmacy+-+Shakti+Nagar/data=!4m7!3m6!1s0x390cfdfe1838aebd:0x8c842c12baee29a7!8m2!3d28.6833493!4d77.1969423!16s%2Fg%2F11rdvc70xt!19sChIJva44GP79DDkRpynuuhIshIw?authuser=0&hl=en&rclk=1,ZEELAB Pharmacy - Shakti Nagar,5.0 stars 241 Reviews,5,241,"[""https://zeelabpharmacy.com/""]",100.00%
JB3fliDT9DDkRtHh1TjWAVSs," B-35, Block B, Vijay Nagar, Sinngle story, Delhi, 110009",Pharmacy, 072788 38383,28.6910097,77.2014316,Available,Delivery,https://www.google.com/maps/place/ChemCos+pharmacy/data=!4m7!3m6!1s0x390cfd3488e57707:0x2b5580354e7578b4!8m2!3d28.6910097!4d77.2014316!16s%2Fg%2F11h0373101!19sChIJB3fliDT9DDkRtHh1TjWAVSs?authuser=0&hl=en&rclk=1,ChemCos pharmacy,3.9 stars 16 Reviews,3.9,16,"[""NA""]",84.47%
JPe3MQVr9DDkRZp_Ta-5dU7M," Harphool Singh Building, 5133, Ghanta Ghar - Kohlapur Rd, Basti Harphool Singh, Subzi Mandi, Delhi, 110007 Located in: Clock Tower",Pharmacy, 080100 27886,28.6758161,77.2025879,Available,In-store pick-up,https://www.google.com/maps/place/First+Care+Medicos/data=!4m7!3m6!1s0x390cfd5a41cced3d:0xb3535dee6bd39f66!8m2!3d28.6758161!4d77.2025879!16s%2Fg%2F11qp52rcc2!19sChIJPe3MQVr9DDkRZp_Ta-5dU7M?authuser=0&hl=en&rclk=1,First Care Medicos,5.0 stars 27 Reviews,5,27,"[""NA""]",100.00%
JKUzoG-j9DDkR9XO4D3lF2mg," 2131, mukeem pura, subzi mandi, main market, near clock tower, &, Malka Ganj, Delhi, 110007",Drug store, 098739 95883,28.6748679,77.2050254,Available,In-store pick-up,https://www.google.com/maps/place/Kishita+Pharmacy/data=!4m7!3m6!1s0x390cfde81be84c29:0x68da45790fb873f5!8m2!3d28.6748679!4d77.2050254!16s%2Fg%2F11qqktq5qg!19sChIJKUzoG-j9DDkR9XO4D3lF2mg?authuser=0&hl=en&rclk=1,Kishita Pharmacy,4.9 stars 12 Reviews,4.9,12,"[""NA""]",96.08%
